# {"t_start": 1574979765.983704} 
r,l,t
237.21622,201,973.537242
175.94144,201,973.537272
209.79366,201,973.537302
182.15367,201,973.537331
201.8588,201,973.537358
223.701,201,973.537386
200.12938,201,973.537413
230.11147,201,973.53744
210.12312,201,973.537467
174.23875,201,974.020077
209.74486,201,974.020168
216.58122,201,974.020208
176.48871,201,974.020237
230.25165,201,974.020265
223.98776,201,974.020291
223.52837,201,974.020316
208.49464,201,974.020342
239.08644,201,974.020367
175.8331,201,974.020392
200.7866,201,974.020417
215.64134,201,974.020442
174.91556,201,974.507064
223.5872,201,974.507155
212.40875,201,974.507195
223.12532,201,974.507225
231.35635,201,974.507253
216.13454,201,974.50728
200.6156,201,974.507307
217.02396,201,974.507333
182.99222,201,974.507359
221.07002,201,974.507385
206.34317,201,974.507411
240.83267,201,974.507436
176.29755,201,974.989369
224.69585,201,974.98946
214.48509,201,974.989498
223.98392,201,974.989528
184.67157,201,974.989556
210.5131,201,974.989583
207.07472,201,974.989609
221.22705,201,974.989635
177.88332,201,974.989661
223.99417,201,974.989686
218.21002,201,974.989712
174.86308,201,974.989737
232.11159,201,975.481991
218.15002,201,975.482079
180.75102,201,975.482114
176.35446,201,975.482142
215.68619,201,975.482168
212.27065,201,975.482194
218.38306,201,975.482219
174.03766,201,975.482244
223.03813,201,975.482269
178.8049,201,975.482293
180.84686,201,975.482318
219.57698,201,975.482343
235.49614,201,975.967392
232.16411,201,975.967481
222.39429,201,975.967516
219.39153,201,975.967545
222.82655,201,975.967572
177.41655,201,975.967599
174.43114,201,975.967625
226.32518,201,975.967651
174.7955,201,975.967676
228.39085,201,975.967701
223.0765,201,975.967727
229.09926,201,975.967752
177.5036,201,976.452668
220.01086,201,976.452758
214.7809,201,976.452797
223.6174,201,976.452826
225.73163,201,976.452852
229.35486,201,976.452879
175.24255,201,976.452905
179.1275,201,976.452931
174.16896,201,976.452956
219.72823,201,976.452981
230.86269,201,976.453006
177.29143,201,976.453032
177.20972,201,976.938669
211.22002,201,976.938759
214.09694,201,976.938794
214.72792,201,976.938823
224.6165,201,976.93885
225.13133,201,976.938876
235.63501,201,976.938902
174.56602,201,976.938927
217.89914,201,976.938953
173.44444,201,976.938978
213.85168,201,976.939003
221.73251,201,976.939028
176.00433,201,977.45871
175.0289,201,977.458798
210.1664,201,977.458833
226.72598,201,977.458861
175.79439,201,977.458888
223.68326,201,977.458914
212.66414,201,977.458939
224.31265,201,977.458964
207.3926,201,977.458989
226.19374,201,977.459014
216.18015,201,977.459039
218.03479,201,977.459063
179.26453,201,977.952722
227.69557,201,977.952809
178.45093,201,977.952852
213.81662,201,977.952881
209.2675,201,977.952908
221.80075,201,977.952934
223.70192,201,977.952963
212.61258,201,977.952999
208.69276,201,977.953024
179.90193,201,977.95305
214.50908,201,977.953083
228.14114,201,977.953108
216.50185,201,978.438269
208.8977,201,978.438359
220.99619,201,978.438399
223.67545,201,978.438429
177.1401,201,978.438457
228.94644,201,978.438485
213.77228,201,978.438511
181.78099,201,978.438537
173.95601,201,978.438563
214.45352,201,978.438589
207.74306,201,978.438615
230.69257,201,978.438641
225.7048,201,978.922758
219.79123,201,978.922847
202.91092,201,978.922885
231.09471,201,978.922915
224.1321,201,978.922943
178.4598,201,978.92297
215.43605,201,978.922996
178.68143,201,978.923022
239.21979,201,978.923048
178.57524,201,978.923074
208.37894,201,978.923099
174.8986,201,978.923125
175.93356,201,979.404524
174.56187,201,979.404613
225.9024,201,979.404652
178.8622,201,979.404681
230.2106,201,979.404709
174.4797,201,979.404736
210.92886,201,979.404761
179.59732,201,979.404787
178.33824,201,979.404813
173.61732,201,979.404838
212.09566,201,979.404863
225.43683,201,979.404888
224.15685,201,979.889382
180.64244,201,979.889471
230.36562,201,979.889506
209.23222,201,979.889534
209.43831,201,979.88956
237.1267,201,979.889587
212.60295,201,979.889612
178.7264,201,979.889637
218.31677,201,979.889662
216.11618,201,979.889687
222.2788,201,979.889711
211.40143,201,979.889736
230.77011,201,980.374352
235.84502,201,980.374442
221.09642,201,980.374481
223.1267,201,980.374511
223.82571,201,980.374538
212.19933,201,980.374565
215.29388,201,980.374591
212.87328,201,980.374617
234.76833,201,980.374642
211.43398,201,980.374668
176.92892,201,980.374693
176.85933,201,980.374718
224.2962,201,980.860789
219.83305,201,980.860879
237.51285,201,980.860918
212.35861,201,980.860949
175.51898,201,980.860977
177.02766,201,980.861004
222.35222,201,980.86103
213.08937,201,980.861056
221.57652,201,980.861082
221.51361,201,980.861108
222.13364,201,980.861134
209.94592,201,980.861159
174.67638,201,981.346706
222.44435,201,981.346796
228.30087,201,981.34683
209.7663,201,981.346858
225.72224,201,981.346885
221.38272,201,981.34691
216.63501,201,981.346935
176.11525,201,981.346961
218.02205,201,981.346986
215.61975,201,981.347011
212.16809,201,981.347035
221.80855,201,981.34706
201.02426,201,981.829881
231.90794,201,981.82997
175.33804,201,981.830005
224.64832,201,981.830035
211.65303,201,981.830062
203.38652,201,981.830088
239.42877,201,981.830114
213.63745,201,981.830139
209.03253,201,981.830164
221.18915,201,981.830189
226.95834,201,981.830214
222.93263,201,981.830239
214.7489,201,982.315931
221.00389,201,982.316009
177.19128,201,982.316044
215.65929,201,982.316073
232.5896,201,982.3161
181.56456,201,982.316126
178.46266,201,982.316152
213.42378,201,982.316177
214.12888,201,982.316202
174.26886,201,982.316227
211.18504,201,982.316252
224.8523,201,982.316278
210.83585,201,982.8015
176.57056,201,982.801586
237.70187,201,982.80162
176.21379,201,982.801649
212.51395,201,982.801676
212.38768,201,982.801701
176.39293,201,982.801727
174.28793,201,982.801752
179.15741,201,982.801777
234.97931,201,982.801802
229.0793,201,982.801827
178.66312,201,982.801852
223.4099,201,983.288347
224.70798,201,983.288435
174.90828,201,983.288469
222.377,201,983.288498
180.00815,201,983.288524
220.64832,201,983.28855
215.93991,201,983.288576
180.46967,201,983.288601
177.39912,201,983.288627
215.06332,201,983.288652
215.63344,201,983.288677
217.77852,201,983.288702
217.23517,201,983.77921
222.51358,201,983.7793
227.8214,201,983.779338
236.36098,201,983.779368
217.30797,201,983.779396
212.61525,201,983.779423
176.81078,201,983.77945
231.18198,201,983.779476
223.1935,201,983.779503
229.53227,201,983.779528
178.16432,201,983.779554
176.82095,201,983.779579
175.23337,201,984.262022
173.64139,201,984.262114
176.57693,201,984.262153
221.35237,201,984.262182
233.80359,201,984.262209
216.08171,201,984.262236
178.95534,201,984.262262
174.88332,201,984.262287
208.95813,201,984.262313
224.63309,201,984.262342
174.81325,201,984.262369
177.96037,201,984.262394
216.0519,201,984.748533
222.68283,201,984.748624
217.54497,201,984.748662
209.39038,201,984.748692
204.67084,201,984.74872
222.1158,201,984.748747
221.63684,201,984.748773
175.70224,201,984.748799
179.09802,201,984.748825
176.8931,201,984.748851
219.7298,201,984.748877
222.20912,201,984.748903
218.81046,201,985.231728
176.97531,201,985.231817
205.95961,201,985.231856
175.39705,201,985.231886
214.79314,201,985.231914
210.56119,201,985.231941
177.99211,201,985.231967
175.66403,201,985.231993
241.17271,201,985.232018
221.28728,201,985.232044
221.81712,201,985.232069
211.33247,201,985.232095
178.33504,201,985.720488
219.21307,201,985.72058
174.54332,201,985.720618
179.78102,201,985.720648
239.40443,201,985.720677
216.98973,201,985.720704
179.65858,201,985.72073
215.8212,201,985.720757
176.49881,201,985.720783
215.92122,201,985.720809
228.74556,201,985.720834
215.5285,201,985.72086
216.10876,201,986.212394
237.10822,201,986.212485
177.38231,201,986.212525
221.48811,201,986.212555
228.61954,201,986.212583
216.18423,201,986.21261
231.91095,201,986.212636
208.56085,201,986.212662
229.35002,201,986.212688
201.18475,201,986.212713
222.52979,201,986.212739
214.45605,201,986.212764
232.55017,201,986.701111
209.1736,201,986.701199
215.15242,201,986.701234
206.16241,201,986.701262
208.53702,201,986.70129
222.4218,201,986.701316
198.75862,201,986.701341
211.91739,201,986.701366
237.95251,201,986.701391
235.77278,201,986.701416
176.04813,201,986.701441
222.7933,201,986.701466
232.37462,201,987.193816
225.23618,201,987.193906
222.08508,201,987.193944
227.3168,201,987.193973
231.20229,201,987.194001
176.01027,201,987.194028
212.73329,201,987.194055
175.59598,201,987.194081
213.61693,201,987.194107
173.54749,201,987.194133
202.08868,201,987.194159
212.96704,201,987.194184
179.44032,201,987.70694
210.72736,201,987.707029
175.28493,201,987.707064
225.53436,201,987.707092
213.74065,201,987.707119
218.19429,201,987.707145
212.65184,201,987.70717
202.14735,201,987.707195
202.5726,201,987.70722
222.07758,201,987.707245
238.31113,201,987.70727
180.39159,201,987.707294
217.46114,201,988.194635
177.52713,201,988.194726
210.01593,201,988.194765
205.36493,201,988.194796
213.0121,201,988.194824
175.21361,201,988.194851
176.7962,201,988.194877
215.92764,201,988.194903
215.41841,201,988.194929
174.29175,201,988.194954
177.19801,201,988.19498
232.1185,201,988.195005
216.47202,201,988.67492
238.61032,201,988.675009
214.83652,201,988.675048
174.793,201,988.675078
176.47566,201,988.675106
228.39943,201,988.675133
205.33073,201,988.675159
178.46402,201,988.675185
174.41267,201,988.675211
175.92784,201,988.675236
214.51982,201,988.675262
234.11758,201,988.675287
178.34784,201,989.162647
213.57605,201,989.162743
205.07306,201,989.162781
174.39178,201,989.162811
180.45218,201,989.162839
229.83902,201,989.162865
214.44778,201,989.16289
211.89557,201,989.162915
212.49442,201,989.162941
208.60478,201,989.162966
213.39464,201,989.16299
207.56856,201,989.163015
216.03967,201,989.643803
182.52814,201,989.643892
225.16347,201,989.643927
178.52379,201,989.643956
228.13055,201,989.643983
222.95338,201,989.644009
209.4304,201,989.644034
215.20488,201,989.644059
175.37112,201,989.644084
222.14908,201,989.64411
211.18419,201,989.644135
174.1388,201,989.64416
217.19383,201,990.135809
177.19449,201,990.135897
177.20891,201,990.135932
221.76746,201,990.135961
223.43542,201,990.135988
174.08769,201,990.136013
178.13423,201,990.136039
174.5764,201,990.136064
222.58295,201,990.136089
179.49052,201,990.136114
214.9689,201,990.136139
208.25082,201,990.136163
226.10773,201,990.624453
181.09564,201,990.624545
180.34222,201,990.624585
177.6872,201,990.624615
221.02878,201,990.624643
178.74062,201,990.62467
219.8471,201,990.624696
212.20122,201,990.624721
219.706,201,990.624746
174.75453,201,990.624772
218.31616,201,990.624797
215.21988,201,990.624822
220.93848,201,991.110724
226.02422,201,991.110814
231.28915,201,991.110853
215.81802,201,991.110882
223.1206,201,991.11091
217.06598,201,991.110938
174.82481,201,991.110964
228.02422,201,991.11099
175.93861,201,991.111016
209.37064,201,991.111042
209.85535,201,991.111067
239.7368,201,991.111093
240.68727,201,991.597467
221.89116,201,991.597559
211.33023,201,991.597598
225.90674,201,991.597628
211.23485,201,991.597656
175.26884,201,991.597683
222.46263,201,991.597709
178.36177,201,991.597735
211.30305,201,991.59776
175.01791,201,991.597786
217.09456,201,991.597811
221.68506,201,991.597837
174.27527,201,992.07899
214.77383,201,992.079079
230.79626,201,992.079118
210.04405,201,992.079148
179.13812,201,992.079176
208.18896,201,992.079203
213.1008,201,992.079229
174.1036,201,992.079255
222.34784,201,992.079281
228.38098,201,992.079306
200.08414,201,992.079331
213.93382,201,992.079356
203.4165,201,992.563623
224.48515,201,992.563711
209.33664,201,992.56375
217.80313,201,992.56378
222.59494,201,992.563808
224.7067,201,992.563835
176.78253,201,992.563861
178.43266,201,992.563887
222.34695,201,992.563912
180.33572,201,992.563938
201.75453,201,992.563964
173.7231,201,992.563989
210.7539,201,993.049731
177.09282,201,993.04982
177.13725,201,993.049855
221.59875,201,993.049883
216.17055,201,993.04991
177.72205,201,993.049936
175.78325,201,993.049962
175.5555,201,993.049988
179.60179,201,993.050014
222.27274,201,993.050039
222.78464,201,993.050064
181.34898,201,993.05009
226.48064,201,993.536578
211.0694,201,993.536668
229.2118,201,993.536707
214.34038,201,993.536738
221.71565,201,993.536766
179.06332,201,993.536793
177.87288,201,993.53682
234.52946,201,993.536846
204.92674,201,993.536872
178.97131,201,993.536897
179.21925,201,993.536922
200.87318,201,993.536948
174.09889,201,994.031183
215.24812,201,994.031272
207.70477,201,994.031306
209.04536,201,994.031335
210.63402,201,994.031362
210.57535,201,994.031388
225.34108,201,994.031414
209.38959,201,994.031439
180.2614,201,994.031464
222.495,201,994.031489
213.17119,201,994.031514
221.97139,201,994.031539
180.18817,201,994.513213
176.80576,201,994.513302
177.4734,201,994.513337
233.5139,201,994.513365
176.28893,201,994.513391
178.91098,201,994.513417
212.70271,201,994.513442
208.33864,201,994.513467
214.66867,201,994.513492
230.07782,201,994.513517
216.60223,201,994.513542
209.48364,201,994.513567
205.90916,201,995.00518
177.5829,201,995.005269
235.97778,201,995.005304
225.24083,201,995.005333
220.12267,201,995.00536
216.48857,201,995.005387
226.95619,201,995.005412
220.74161,201,995.005438
223.44229,201,995.005463
231.77202,201,995.005488
221.79988,201,995.005514
206.08795,201,995.005538
230.73538,201,995.491685
234.55861,201,995.491776
178.34967,201,995.491815
219.2434,201,995.491845
219.48611,201,995.491873
220.03853,201,995.491899
212.7411,201,995.491925
175.58566,201,995.49195
173.80486,201,995.491976
176.13094,201,995.492001
211.31021,201,995.492027
224.43428,201,995.492052
208.857,201,1017.632837
244.52621,201,1017.632934
177.33745,201,1017.63297
214.14508,201,1017.632999
221.40868,201,1017.633025
230.4145,201,1017.633052
230.82558,201,1017.633078
176.79066,201,1017.633104
231.38168,201,1017.633129
222.41237,201,1017.633155
233.10213,201,1017.63318
177.85907,201,1017.633206
242.51877,201,1018.12759
216.57121,201,1018.127683
210.32623,201,1018.127723
214.1712,201,1018.127754
228.82088,201,1018.127782
224.31963,201,1018.127808
178.40402,201,1018.127835
206.98705,201,1018.127861
231.09605,201,1018.127887
223.89482,201,1018.127913
203.6694,201,1018.127939
223.23254,201,1018.127965
208.54414,201,1018.639229
209.41336,201,1018.639321
213.89572,201,1018.639361
210.19077,201,1018.639392
225.04216,201,1018.63942
222.01035,201,1018.639447
220.20786,201,1018.639473
177.17671,201,1018.639501
175.60797,201,1018.639527
209.06659,201,1018.639553
175.6314,201,1018.639579
177.67667,201,1018.639605
205.97974,201,1019.130987
173.7708,201,1019.131081
208.45135,201,1019.131125
177.19106,201,1019.131157
214.05399,201,1019.131185
234.37767,201,1019.131213
231.15808,201,1019.131239
230.50749,201,1019.131266
178.69553,201,1019.131291
210.37503,201,1019.131317
178.06708,201,1019.131343
228.30113,201,1019.131368
226.534,201,1019.613711
231.22104,201,1019.613799
177.52109,201,1019.613834
216.63245,201,1019.613863
209.58423,201,1019.613891
223.711,201,1019.613917
231.73416,201,1019.613943
210.32481,201,1019.613968
179.06319,201,1019.613994
205.7434,201,1019.614019
177.11816,201,1019.614044
222.54472,201,1019.61407
213.87259,201,1020.100273
223.57755,201,1020.100362
225.97551,201,1020.100402
175.32416,201,1020.100432
176.30315,201,1020.10046
178.65974,201,1020.100487
203.0166,201,1020.100513
175.75749,201,1020.100539
178.32396,201,1020.100565
173.54384,201,1020.100591
201.50032,201,1020.100616
207.17152,201,1020.100642
239.60988,201,1020.589896
214.31853,201,1020.589985
211.28323,201,1020.59002
177.0705,201,1020.590049
232.49983,201,1020.590076
208.86557,201,1020.590102
220.42918,201,1020.590127
203.38863,201,1020.590153
209.33167,201,1020.590178
214.83434,201,1020.590204
222.94011,201,1020.590229
210.17828,201,1020.590255
175.60075,201,1021.079592
216.21635,201,1021.079683
217.202,201,1021.079723
177.54793,201,1021.079754
228.93608,201,1021.079782
208.5846,201,1021.07981
217.58238,201,1021.079836
214.68611,201,1021.079862
180.12723,201,1021.079888
177.34181,201,1021.079914
213.62392,201,1021.079939
228.95462,201,1021.079965
200.27678,201,1021.565656
214.7391,201,1021.565748
226.51901,201,1021.565787
176.97961,201,1021.565817
